B2C_MU_03,MU,INC,SHE,2019-01-27,MU2295,Q,1520.0,2,折扣公务舱,2019-01-04 09:31:29 195
B2C_MU_03,MU,INC,SHE,2019-01-27,MU2295,E,1170.0,10,折扣经济舱,2019-01-04 09:31:29 195
B2C_MU_03,MU,INC,SHE,2019-01-27,MU2295,L,870.0,10,折扣经济舱,2019-01-04 09:31:29 196
B2C_MU_03,MU,INC,SHE,2019-01-27,MU2295,F,2900.0,6,标准头等舱,2019-01-04 09:31:29 196
B2C_MU_03,MU,INC,SHE,2019-01-27,MU2295,J,2180.0,2,标准公务舱,2019-01-04 09:31:29 196
B2C_MU_03,MU,INC,SHE,2019-01-27,MU2295,Y,1450.0,10,标准经济舱,2019-01-04 09:31:29 196
B2C_MU_03,MU,PVG,CGQ,2019-01-27,MU544,J,2940.0,10,标准公务舱,2019-01-04 09:31:29 349
B2C_MU_03,MU,PVG,CGQ,2019-01-27,MU9382,F,3700.0,2,标准头等舱,2019-01-04 09:31:29 349
B2C_MU_03,MU,PVG,CGQ,2019-01-27,MU9382,J,3220.0,1,标准公务舱,2019-01-04 09:31:29 349
B2C_MU_03,MU,PVG,CGQ,2019-01-27,MU9179,F,3700.0,1,标准头等舱,2019-01-04 09:31:29 349
B2C_MU_03,MU,PVG,CGQ,2019-01-27,MU9179,J,3220.0,2,标准公务舱,2019-01-04 09:31:29 350
B2C_MU_03,MU,PVG,CGQ,2019-01-27,MU9179,Y,1850.0,10,标准经济舱,2019-01-04 09:31:29 350
B2C_MU_03,MU,PVG,CGQ,2019-01-27,MU9159,F,3700.0,3,标准头等舱,2019-01-04 09:31:29 350
B2C_MU_03,MU,PVG,CGQ,2019-01-27,MU9159,J,3220.0,3,标准公务舱,2019-01-04 09:31:29 350
B2C_MU_03,MU,PVG,CGQ,2019-01-27,MU9159,Y,1850.0,10,标准经济舱,2019-01-04 09:31:29 350
B2C_MU_03,MU,PVG,CGQ,2019-01-27,MU9353,B,1830.0,10,折扣经济舱,2019-01-04 09:31:29 350
B2C_MU_03,MU,PVG,CGQ,2019-01-27,MU9353,F,3700.0,4,标准头等舱,2019-01-04 09:31:29 350
