B2C_MU_01,MU,XIY,YNT,2019-01-19,MU9613,P,1090.0,2,超值头等舱,2019-01-03 16:06:00 802
B2C_MU_01,MU,XIY,YNT,2019-01-19,MU9613,I,1120.0,1,折扣公务舱,2019-01-03 16:06:00 802
B2C_MU_01,MU,XIY,YNT,2019-01-19,MU9613,E,1020.0,10,折扣经济舱,2019-01-03 16:06:00 802
B2C_MU_01,MU,XIY,YNT,2019-01-19,MU9613,N,640.0,10,折扣经济舱,2019-01-03 16:06:00 802
B2C_MU_01,MU,XIY,YNT,2019-01-19,MU9613,S,500.0,10,折扣经济舱,2019-01-03 16:06:00 802
B2C_MU_01,MU,XIY,YNT,2019-01-19,MU9613,F,2150.0,5,标准头等舱,2019-01-03 16:06:00 802
B2C_MU_01,MU,XIY,YNT,2019-01-19,MU9613,J,1570.0,3,标准公务舱,2019-01-03 16:06:00 802
B2C_MU_01,MU,XIY,YNT,2019-01-19,MU9613,Y,1430.0,10,标准经济舱,2019-01-03 16:06:00 803
B2C_MU_01,MU,XIY,YNT,2019-01-19,MU9968,P,1090.0,2,超值头等舱,2019-01-03 16:06:00 803
B2C_MU_01,MU,XIY,YNT,2019-01-19,MU9968,I,1120.0,1,折扣公务舱,2019-01-03 16:06:00 803
B2C_MU_01,MU,XIY,YNT,2019-01-19,MU9968,E,1020.0,10,折扣经济舱,2019-01-03 16:06:00 803
B2C_MU_01,MU,XIY,YNT,2019-01-19,MU9968,N,640.0,2,折扣经济舱,2019-01-03 16:06:00 803
B2C_MU_01,MU,XIY,YNT,2019-01-19,MU9968,V,430.0,10,折扣经济舱,2019-01-03 16:06:00 803
B2C_MU_01,MU,XIY,YNT,2019-01-19,MU9968,T,360.0,10,折扣经济舱,2019-01-03 16:06:00 803
B2C_MU_01,MU,XIY,YNT,2019-01-19,MU9968,F,2150.0,4,标准头等舱,2019-01-03 16:06:00 803
B2C_MU_01,MU,XIY,YNT,2019-01-19,MU9968,J,1570.0,4,标准公务舱,2019-01-03 16:06:00 804
B2C_MU_01,MU,XIY,YNT,2019-01-19,MU9968,Y,1430.0,10,标准经济舱,2019-01-03 16:06:00 804
B2C_MU_01,MU,XIY,YNT,2019-01-22,MU9613,P,1090.0,2,超值头等舱,2019-01-03 16:06:02 367
B2C_MU_01,MU,XIY,YNT,2019-01-22,MU9613,I,1120.0,1,折扣公务舱,2019-01-03 16:06:02 367
B2C_MU_01,MU,XIY,YNT,2019-01-22,MU9613,E,1020.0,10,折扣经济舱,2019-01-03 16:06:02 367
B2C_MU_01,MU,XIY,YNT,2019-01-22,MU9613,N,640.0,10,折扣经济舱,2019-01-03 16:06:02 367
B2C_MU_01,MU,XIY,YNT,2019-01-22,MU9613,V,430.0,10,折扣经济舱,2019-01-03 16:06:02 367
B2C_MU_01,MU,XIY,YNT,2019-01-22,MU9613,T,360.0,10,折扣经济舱,2019-01-03 16:06:02 367
B2C_MU_01,MU,XIY,YNT,2019-01-22,MU9613,Z,270.0,10,超值经济舱,2019-01-03 16:06:02 367
B2C_MU_01,MU,XIY,YNT,2019-01-22,MU9613,F,2150.0,5,标准头等舱,2019-01-03 16:06:02 367
B2C_MU_01,MU,XIY,YNT,2019-01-22,MU9613,J,1570.0,3,标准公务舱,2019-01-03 16:06:02 368
B2C_MU_01,MU,XIY,YNT,2019-01-22,MU9613,Y,1430.0,10,标准经济舱,2019-01-03 16:06:02 368
B2C_MU_01,MU,XIY,YNT,2019-01-22,MU9968,P,1090.0,2,超值头等舱,2019-01-03 16:06:02 368
B2C_MU_01,MU,XIY,YNT,2019-01-22,MU9968,I,1120.0,1,折扣公务舱,2019-01-03 16:06:02 368
B2C_MU_01,MU,XIY,YNT,2019-01-22,MU9968,E,1020.0,10,折扣经济舱,2019-01-03 16:06:02 368
B2C_MU_01,MU,XIY,YNT,2019-01-22,MU9968,N,640.0,10,折扣经济舱,2019-01-03 16:06:02 368
B2C_MU_01,MU,XIY,YNT,2019-01-22,MU9968,V,430.0,10,折扣经济舱,2019-01-03 16:06:02 368
B2C_MU_01,MU,XIY,YNT,2019-01-22,MU9968,T,360.0,10,折扣经济舱,2019-01-03 16:06:02 368
B2C_MU_01,MU,XIY,YNT,2019-01-22,MU9968,Z,270.0,10,超值经济舱,2019-01-03 16:06:02 368
B2C_MU_01,MU,XIY,YNT,2019-01-22,MU9968,F,2150.0,4,标准头等舱,2019-01-03 16:06:02 369
B2C_MU_01,MU,XIY,YNT,2019-01-22,MU9968,J,1570.0,4,标准公务舱,2019-01-03 16:06:02 369
B2C_MU_01,MU,XIY,YNT,2019-01-22,MU9968,Y,1430.0,10,标准经济舱,2019-01-03 16:06:02 369
B2C_MU_01,MU,XIY,YNT,2019-01-25,MU9613,P,1090.0,2,超值头等舱,2019-01-03 16:06:03 810
B2C_MU_01,MU,XIY,YNT,2019-01-25,MU9613,I,1120.0,1,折扣公务舱,2019-01-03 16:06:03 810
B2C_MU_01,MU,XIY,YNT,2019-01-25,MU9613,E,1020.0,10,折扣经济舱,2019-01-03 16:06:03 810
B2C_MU_01,MU,XIY,YNT,2019-01-25,MU9613,N,640.0,10,折扣经济舱,2019-01-03 16:06:03 810
B2C_MU_01,MU,XIY,YNT,2019-01-25,MU9613,V,430.0,10,折扣经济舱,2019-01-03 16:06:03 810
B2C_MU_01,MU,XIY,YNT,2019-01-25,MU9613,T,360.0,10,折扣经济舱,2019-01-03 16:06:03 810
B2C_MU_01,MU,XIY,YNT,2019-01-25,MU9613,Z,270.0,10,超值经济舱,2019-01-03 16:06:03 810
B2C_MU_01,MU,XIY,YNT,2019-01-25,MU9613,F,2150.0,5,标准头等舱,2019-01-03 16:06:03 810
B2C_MU_01,MU,XIY,YNT,2019-01-25,MU9613,J,1570.0,3,标准公务舱,2019-01-03 16:06:03 811
B2C_MU_01,MU,XIY,YNT,2019-01-25,MU9613,Y,1430.0,10,标准经济舱,2019-01-03 16:06:03 811
B2C_MU_01,MU,XIY,YNT,2019-01-25,MU9968,P,1090.0,2,超值头等舱,2019-01-03 16:06:03 811
B2C_MU_01,MU,XIY,YNT,2019-01-25,MU9968,I,1120.0,1,折扣公务舱,2019-01-03 16:06:03 811
B2C_MU_01,MU,XIY,YNT,2019-01-25,MU9968,E,1020.0,10,折扣经济舱,2019-01-03 16:06:03 811
B2C_MU_01,MU,XIY,YNT,2019-01-25,MU9968,N,640.0,10,折扣经济舱,2019-01-03 16:06:03 811
B2C_MU_01,MU,XIY,YNT,2019-01-25,MU9968,V,430.0,10,折扣经济舱,2019-01-03 16:06:03 811
B2C_MU_01,MU,XIY,YNT,2019-01-25,MU9968,Z,270.0,10,超值经济舱,2019-01-03 16:06:03 811
B2C_MU_01,MU,XIY,YNT,2019-01-25,MU9968,F,2150.0,4,标准头等舱,2019-01-03 16:06:03 811
B2C_MU_01,MU,XIY,YNT,2019-01-25,MU9968,J,1570.0,4,标准公务舱,2019-01-03 16:06:03 811
B2C_MU_01,MU,XIY,YNT,2019-01-25,MU9968,Y,1430.0,10,标准经济舱,2019-01-03 16:06:03 812
B2C_MU_01,MU,XIY,YNT,2019-01-28,MU9613,P,1090.0,2,超值头等舱,2019-01-03 16:06:05 221
B2C_MU_01,MU,XIY,YNT,2019-01-28,MU9613,I,1120.0,1,折扣公务舱,2019-01-03 16:06:05 221
B2C_MU_01,MU,XIY,YNT,2019-01-28,MU9613,E,1020.0,10,折扣经济舱,2019-01-03 16:06:05 221
B2C_MU_01,MU,XIY,YNT,2019-01-28,MU9613,N,640.0,10,折扣经济舱,2019-01-03 16:06:05 221
B2C_MU_01,MU,XIY,YNT,2019-01-28,MU9613,S,500.0,10,折扣经济舱,2019-01-03 16:06:05 221
