B2C_MU_03,MU,PVG,LYI,2019-01-20,MU9239,B,880.0,10,折扣经济舱,2019-01-03 17:42:54 705
B2C_MU_03,MU,PVG,LXA,2019-01-20,MU2335,B,3330.0,10,折扣经济舱,2019-01-03 17:42:54 705
B2C_MU_03,MU,PVG,LYI,2019-01-20,MU9239,N,570.0,10,折扣经济舱,2019-01-03 17:42:54 705
B2C_MU_03,MU,PVG,LXA,2019-01-20,MU2335,F,10420.0,4,标准头等舱,2019-01-03 17:42:54 706
B2C_MU_03,MU,PVG,LYI,2019-01-20,MU9239,F,2130.0,6,标准头等舱,2019-01-03 17:42:54 706
B2C_MU_03,MU,PVG,LXA,2019-01-20,MU2335,J,6720.0,2,标准公务舱,2019-01-03 17:42:54 706
B2C_MU_03,MU,PVG,LYI,2019-01-20,MU9239,J,1860.0,2,标准公务舱,2019-01-03 17:42:54 706
B2C_MU_03,MU,PVG,LXA,2019-01-20,MU2335,Y,3360.0,10,标准经济舱,2019-01-03 17:42:54 706
B2C_MU_03,MU,PVG,LYI,2019-01-20,MU9239,Y,930.0,10,标准经济舱,2019-01-03 17:42:54 706
B2C_MU_03,MU,PVG,LYI,2019-01-20,MU9057,W,780.0,10,超级经济舱,2019-01-03 17:42:54 707
B2C_MU_03,MU,PVG,LYI,2019-01-20,MU9057,E,640.0,10,折扣经济舱,2019-01-03 17:42:54 707
B2C_MU_03,MU,PVG,LYI,2019-01-20,MU9057,F,1790.0,6,标准头等舱,2019-01-03 17:42:54 707
B2C_MU_03,MU,PVG,LYI,2019-01-20,MU9057,J,1560.0,2,标准公务舱,2019-01-03 17:42:54 707
B2C_MU_03,MU,PVG,LYI,2019-01-20,MU9057,Y,780.0,10,标准经济舱,2019-01-03 17:42:54 707
B2C_MU_03,MU,SHA,LYI,2019-01-20,MU5549,I,770.0,1,折扣公务舱,2019-01-03 17:42:54 707
B2C_MU_03,MU,SHA,LYI,2019-01-20,MU5549,W,780.0,10,超级经济舱,2019-01-03 17:42:54 708
B2C_MU_03,MU,SHA,LYI,2019-01-20,MU5549,E,660.0,10,折扣经济舱,2019-01-03 17:42:54 708
B2C_MU_03,MU,SHA,LYI,2019-01-20,MU5549,F,1790.0,4,标准头等舱,2019-01-03 17:42:54 708
B2C_MU_03,MU,SHA,LYI,2019-01-20,MU5549,J,1560.0,4,标准公务舱,2019-01-03 17:42:54 708
B2C_MU_03,MU,SHA,LYI,2019-01-20,MU5549,Y,780.0,10,标准经济舱,2019-01-03 17:42:54 708
B2C_MU_03,MU,HDG,PVG,2019-01-20,MU5638,P,950.0,1,超值头等舱,2019-01-03 17:42:54 717
B2C_MU_03,MU,HDG,PVG,2019-01-20,MU5638,I,1040.0,1,折扣公务舱,2019-01-03 17:42:54 717
B2C_MU_03,MU,HDG,PVG,2019-01-20,MU5638,W,1060.0,3,超级经济舱,2019-01-03 17:42:54 717
B2C_MU_03,MU,HDG,PVG,2019-01-20,MU5638,E,890.0,10,折扣经济舱,2019-01-03 17:42:54 717
